"Start time UTC","End time UTC","Start time UTC+01:00","End time UTC+01:00","Frequency - real time data"
"2021-02-17 03:22:00","2021-02-17 03:22:00","2021-02-17 04:22:00","2021-02-17 04:22:00","50.024"
"2021-02-17 03:25:00","2021-02-17 03:25:00","2021-02-17 04:25:00","2021-02-17 04:25:00","49.992"
"2021-02-17 03:28:00","2021-02-17 03:28:00","2021-02-17 04:28:00","2021-02-17 04:28:00","50.0"
"2021-02-17 03:31:00","2021-02-17 03:31:00","2021-02-17 04:31:00","2021-02-17 04:31:00","49.996"
"2021-02-17 03:34:00","2021-02-17 03:34:00","2021-02-17 04:34:00","2021-02-17 04:34:00","50.007"
"2021-02-17 03:37:00","2021-02-17 03:37:00","2021-02-17 04:37:00","2021-02-17 04:37:00","50.007"
"2021-02-17 03:40:00","2021-02-17 03:40:00","2021-02-17 04:40:00","2021-02-17 04:40:00","50.02"
"2021-02-17 03:43:00","2021-02-17 03:43:00","2021-02-17 04:43:00","2021-02-17 04:43:00","49.979"
"2021-02-17 03:46:00","2021-02-17 03:46:00","2021-02-17 04:46:00","2021-02-17 04:46:00","49.99"
"2021-02-17 03:49:00","2021-02-17 03:49:00","2021-02-17 04:49:00","2021-02-17 04:49:00","49.979"
"2021-02-17 03:52:00","2021-02-17 03:52:00","2021-02-17 04:52:00","2021-02-17 04:52:00","49.976"
"2021-02-17 03:55:00","2021-02-17 03:55:00","2021-02-17 04:55:00","2021-02-17 04:55:00","49.967"
"2021-02-17 03:58:00","2021-02-17 03:58:00","2021-02-17 04:58:00","2021-02-17 04:58:00","49.963"
"2021-02-17 04:01:00","2021-02-17 04:01:00","2021-02-17 05:01:00","2021-02-17 05:01:00","50.0"
"2021-02-17 04:04:00","2021-02-17 04:04:00","2021-02-17 05:04:00","2021-02-17 05:04:00","50.041"
"2021-02-17 04:07:00","2021-02-17 04:07:00","2021-02-17 05:07:00","2021-02-17 05:07:00","50.002"
"2021-02-17 04:10:00","2021-02-17 04:10:00","2021-02-17 05:10:00","2021-02-17 05:10:00","49.997"
"2021-02-17 04:13:00","2021-02-17 04:13:00","2021-02-17 05:13:00","2021-02-17 05:13:00","49.966"
"2021-02-17 04:16:00","2021-02-17 04:16:00","2021-02-17 05:16:00","2021-02-17 05:16:00","49.994"
"2021-02-17 04:19:00","2021-02-17 04:19:00","2021-02-17 05:19:00","2021-02-17 05:19:00","49.981"
"2021-02-17 04:22:00","2021-02-17 04:22:00","2021-02-17 05:22:00","2021-02-17 05:22:00","49.992"
"2021-02-17 04:25:00","2021-02-17 04:25:00","2021-02-17 05:25:00","2021-02-17 05:25:00","49.997"
"2021-02-17 04:28:00","2021-02-17 04:28:00","2021-02-17 05:28:00","2021-02-17 05:28:00","50.003"
"2021-02-17 04:31:00","2021-02-17 04:31:00","2021-02-17 05:31:00","2021-02-17 05:31:00","49.97"
"2021-02-17 04:34:00","2021-02-17 04:34:00","2021-02-17 05:34:00","2021-02-17 05:34:00","49.986"
"2021-02-17 04:37:00","2021-02-17 04:37:00","2021-02-17 05:37:00","2021-02-17 05:37:00","49.963"
"2021-02-17 04:40:00","2021-02-17 04:40:00","2021-02-17 05:40:00","2021-02-17 05:40:00","49.969"
"2021-02-17 04:43:00","2021-02-17 04:43:00","2021-02-17 05:43:00","2021-02-17 05:43:00","50.007"
"2021-02-17 04:46:00","2021-02-17 04:46:00","2021-02-17 05:46:00","2021-02-17 05:46:00","49.984"
"2021-02-17 04:49:00","2021-02-17 04:49:00","2021-02-17 05:49:00","2021-02-17 05:49:00","49.983"
"2021-02-17 04:52:00","2021-02-17 04:52:00","2021-02-17 05:52:00","2021-02-17 05:52:00","50.003"
"2021-02-17 04:55:00","2021-02-17 04:55:00","2021-02-17 05:55:00","2021-02-17 05:55:00","49.984"
"2021-02-17 04:58:00","2021-02-17 04:58:00","2021-02-17 05:58:00","2021-02-17 05:58:00","49.94"
"2021-02-17 05:01:00","2021-02-17 05:01:00","2021-02-17 06:01:00","2021-02-17 06:01:00","50.006"
"2021-02-17 05:04:00","2021-02-17 05:04:00","2021-02-17 06:04:00","2021-02-17 06:04:00","50.06"
"2021-02-17 05:07:00","2021-02-17 05:07:00","2021-02-17 06:07:00","2021-02-17 06:07:00","50.05"
"2021-02-17 05:10:00","2021-02-17 05:10:00","2021-02-17 06:10:00","2021-02-17 06:10:00","50.0"
"2021-02-17 05:13:00","2021-02-17 05:13:00","2021-02-17 06:13:00","2021-02-17 06:13:00","49.973"
"2021-02-17 05:16:00","2021-02-17 05:16:00","2021-02-17 06:16:00","2021-02-17 06:16:00","50.003"
"2021-02-17 05:19:00","2021-02-17 05:19:00","2021-02-17 06:19:00","2021-02-17 06:19:00","50.012"
"2021-02-17 05:22:00","2021-02-17 05:22:00","2021-02-17 06:22:00","2021-02-17 06:22:00","49.989"
"2021-02-17 05:25:00","2021-02-17 05:25:00","2021-02-17 06:25:00","2021-02-17 06:25:00","49.985"
"2021-02-17 05:28:00","2021-02-17 05:28:00","2021-02-17 06:28:00","2021-02-17 06:28:00","49.998"
"2021-02-17 05:31:00","2021-02-17 05:31:00","2021-02-17 06:31:00","2021-02-17 06:31:00","49.979"
"2021-02-17 05:34:00","2021-02-17 05:34:00","2021-02-17 06:34:00","2021-02-17 06:34:00","49.953"
"2021-02-17 05:37:00","2021-02-17 05:37:00","2021-02-17 06:37:00","2021-02-17 06:37:00","49.933"
"2021-02-17 05:40:00","2021-02-17 05:40:00","2021-02-17 06:40:00","2021-02-17 06:40:00","49.941"
"2021-02-17 05:43:00","2021-02-17 05:43:00","2021-02-17 06:43:00","2021-02-17 06:43:00","49.965"
"2021-02-17 05:46:00","2021-02-17 05:46:00","2021-02-17 06:46:00","2021-02-17 06:46:00","49.984"
"2021-02-17 05:49:00","2021-02-17 05:49:00","2021-02-17 06:49:00","2021-02-17 06:49:00","49.969"
"2021-02-17 05:52:00","2021-02-17 05:52:00","2021-02-17 06:52:00","2021-02-17 06:52:00","49.998"
"2021-02-17 05:55:00","2021-02-17 05:55:00","2021-02-17 06:55:00","2021-02-17 06:55:00","49.985"
"2021-02-17 05:58:00","2021-02-17 05:58:00","2021-02-17 06:58:00","2021-02-17 06:58:00","49.915"
"2021-02-17 06:01:00","2021-02-17 06:01:00","2021-02-17 07:01:00","2021-02-17 07:01:00","50.007"
"2021-02-17 06:04:00","2021-02-17 06:04:00","2021-02-17 07:04:00","2021-02-17 07:04:00","49.991"
"2021-02-17 06:07:00","2021-02-17 06:07:00","2021-02-17 07:07:00","2021-02-17 07:07:00","49.991"
"2021-02-17 06:10:00","2021-02-17 06:10:00","2021-02-17 07:10:00","2021-02-17 07:10:00","49.969"
"2021-02-17 06:13:00","2021-02-17 06:13:00","2021-02-17 07:13:00","2021-02-17 07:13:00","49.99"
"2021-02-17 06:16:00","2021-02-17 06:16:00","2021-02-17 07:16:00","2021-02-17 07:16:00","50.004"
"2021-02-17 06:19:00","2021-02-17 06:19:00","2021-02-17 07:19:00","2021-02-17 07:19:00","49.984"
"2021-02-17 06:22:00","2021-02-17 06:22:00","2021-02-17 07:22:00","2021-02-17 07:22:00","49.983"
"2021-02-17 06:25:00","2021-02-17 06:25:00","2021-02-17 07:25:00","2021-02-17 07:25:00","49.953"
"2021-02-17 06:28:00","2021-02-17 06:28:00","2021-02-17 07:28:00","2021-02-17 07:28:00","49.997"
"2021-02-17 06:31:00","2021-02-17 06:31:00","2021-02-17 07:31:00","2021-02-17 07:31:00","49.986"
"2021-02-17 06:34:00","2021-02-17 06:34:00","2021-02-17 07:34:00","2021-02-17 07:34:00","49.986"
"2021-02-17 06:37:00","2021-02-17 06:37:00","2021-02-17 07:37:00","2021-02-17 07:37:00","49.954"
"2021-02-17 06:40:00","2021-02-17 06:40:00","2021-02-17 07:40:00","2021-02-17 07:40:00","49.982"
"2021-02-17 06:43:00","2021-02-17 06:43:00","2021-02-17 07:43:00","2021-02-17 07:43:00","49.998"
"2021-02-17 06:46:00","2021-02-17 06:46:00","2021-02-17 07:46:00","2021-02-17 07:46:00","49.941"
"2021-02-17 06:49:00","2021-02-17 06:49:00","2021-02-17 07:49:00","2021-02-17 07:49:00","49.981"
"2021-02-17 06:52:00","2021-02-17 06:52:00","2021-02-17 07:52:00","2021-02-17 07:52:00","50.009"
"2021-02-17 06:55:00","2021-02-17 06:55:00","2021-02-17 07:55:00","2021-02-17 07:55:00","49.972"
"2021-02-17 06:58:00","2021-02-17 06:58:00","2021-02-17 07:58:00","2021-02-17 07:58:00","49.976"
"2021-02-17 07:01:00","2021-02-17 07:01:00","2021-02-17 08:01:00","2021-02-17 08:01:00","50.006"
"2021-02-17 07:04:00","2021-02-17 07:04:00","2021-02-17 08:04:00","2021-02-17 08:04:00","50.02"
"2021-02-17 07:07:00","2021-02-17 07:07:00","2021-02-17 08:07:00","2021-02-17 08:07:00","50.001"
"2021-02-17 07:10:00","2021-02-17 07:10:00","2021-02-17 08:10:00","2021-02-17 08:10:00","49.992"
"2021-02-17 07:13:00","2021-02-17 07:13:00","2021-02-17 08:13:00","2021-02-17 08:13:00","49.957"
"2021-02-17 07:16:00","2021-02-17 07:16:00","2021-02-17 08:16:00","2021-02-17 08:16:00","49.96"
"2021-02-17 07:19:00","2021-02-17 07:19:00","2021-02-17 08:19:00","2021-02-17 08:19:00","49.97"
"2021-02-17 07:22:00","2021-02-17 07:22:00","2021-02-17 08:22:00","2021-02-17 08:22:00","49.973"
"2021-02-17 07:25:00","2021-02-17 07:25:00","2021-02-17 08:25:00","2021-02-17 08:25:00","49.969"
"2021-02-17 07:28:00","2021-02-17 07:28:00","2021-02-17 08:28:00","2021-02-17 08:28:00","49.983"
"2021-02-17 07:31:00","2021-02-17 07:31:00","2021-02-17 08:31:00","2021-02-17 08:31:00","49.976"
"2021-02-17 07:34:00","2021-02-17 07:34:00","2021-02-17 08:34:00","2021-02-17 08:34:00","49.986"
"2021-02-17 07:37:00","2021-02-17 07:37:00","2021-02-17 08:37:00","2021-02-17 08:37:00","49.992"
"2021-02-17 07:40:00","2021-02-17 07:40:00","2021-02-17 08:40:00","2021-02-17 08:40:00","49.967"
"2021-02-17 07:43:00","2021-02-17 07:43:00","2021-02-17 08:43:00","2021-02-17 08:43:00","49.972"
"2021-02-17 07:46:00","2021-02-17 07:46:00","2021-02-17 08:46:00","2021-02-17 08:46:00","49.971"
"2021-02-17 07:49:00","2021-02-17 07:49:00","2021-02-17 08:49:00","2021-02-17 08:49:00","49.977"
"2021-02-17 07:52:00","2021-02-17 07:52:00","2021-02-17 08:52:00","2021-02-17 08:52:00","49.969"
"2021-02-17 07:55:00","2021-02-17 07:55:00","2021-02-17 08:55:00","2021-02-17 08:55:00","49.971"
"2021-02-17 07:58:00","2021-02-17 07:58:00","2021-02-17 08:58:00","2021-02-17 08:58:00","49.978"
"2021-02-17 08:01:00","2021-02-17 08:01:00","2021-02-17 09:01:00","2021-02-17 09:01:00","50.001"
"2021-02-17 08:04:00","2021-02-17 08:04:00","2021-02-17 09:04:00","2021-02-17 09:04:00","49.983"
"2021-02-17 08:07:00","2021-02-17 08:07:00","2021-02-17 09:07:00","2021-02-17 09:07:00","49.964"
"2021-02-17 08:10:00","2021-02-17 08:10:00","2021-02-17 09:10:00","2021-02-17 09:10:00","49.973"
"2021-02-17 08:13:00","2021-02-17 08:13:00","2021-02-17 09:13:00","2021-02-17 09:13:00","49.967"
"2021-02-17 08:16:00","2021-02-17 08:16:00","2021-02-17 09:16:00","2021-02-17 09:16:00","49.971"
"2021-02-17 08:19:00","2021-02-17 08:19:00","2021-02-17 09:19:00","2021-02-17 09:19:00","49.972"
"2021-02-17 08:22:00","2021-02-17 08:22:00","2021-02-17 09:22:00","2021-02-17 09:22:00","49.986"
"2021-02-17 08:25:00","2021-02-17 08:25:00","2021-02-17 09:25:00","2021-02-17 09:25:00","49.98"
"2021-02-17 08:28:00","2021-02-17 08:28:00","2021-02-17 09:28:00","2021-02-17 09:28:00","49.97"
"2021-02-17 08:31:00","2021-02-17 08:31:00","2021-02-17 09:31:00","2021-02-17 09:31:00","49.976"
"2021-02-17 08:34:00","2021-02-17 08:34:00","2021-02-17 09:34:00","2021-02-17 09:34:00","49.964"
"2021-02-17 08:37:00","2021-02-17 08:37:00","2021-02-17 09:37:00","2021-02-17 09:37:00","49.969"
"2021-02-17 08:40:00","2021-02-17 08:40:00","2021-02-17 09:40:00","2021-02-17 09:40:00","49.964"
"2021-02-17 08:43:00","2021-02-17 08:43:00","2021-02-17 09:43:00","2021-02-17 09:43:00","49.976"
"2021-02-17 08:46:00","2021-02-17 08:46:00","2021-02-17 09:46:00","2021-02-17 09:46:00","49.981"
"2021-02-17 08:49:00","2021-02-17 08:49:00","2021-02-17 09:49:00","2021-02-17 09:49:00","49.974"
"2021-02-17 08:52:00","2021-02-17 08:52:00","2021-02-17 09:52:00","2021-02-17 09:52:00","49.985"
"2021-02-17 08:55:00","2021-02-17 08:55:00","2021-02-17 09:55:00","2021-02-17 09:55:00","49.999"
"2021-02-17 08:58:00","2021-02-17 08:58:00","2021-02-17 09:58:00","2021-02-17 09:58:00","49.968"
"2021-02-17 09:01:00","2021-02-17 09:01:00","2021-02-17 10:01:00","2021-02-17 10:01:00","49.956"
"2021-02-17 09:04:00","2021-02-17 09:04:00","2021-02-17 10:04:00","2021-02-17 10:04:00","49.929"
"2021-02-17 09:07:00","2021-02-17 09:07:00","2021-02-17 10:07:00","2021-02-17 10:07:00","49.949"
"2021-02-17 09:10:00","2021-02-17 09:10:00","2021-02-17 10:10:00","2021-02-17 10:10:00","49.945"
"2021-02-17 09:13:00","2021-02-17 09:13:00","2021-02-17 10:13:00","2021-02-17 10:13:00","49.922"
"2021-02-17 09:16:00","2021-02-17 09:16:00","2021-02-17 10:16:00","2021-02-17 10:16:00","49.92"
"2021-02-17 09:19:00","2021-02-17 09:19:00","2021-02-17 10:19:00","2021-02-17 10:19:00","49.929"
"2021-02-17 09:22:00","2021-02-17 09:22:00","2021-02-17 10:22:00","2021-02-17 10:22:00","49.944"
"2021-02-17 09:25:00","2021-02-17 09:25:00","2021-02-17 10:25:00","2021-02-17 10:25:00","49.946"
"2021-02-17 09:28:00","2021-02-17 09:28:00","2021-02-17 10:28:00","2021-02-17 10:28:00","49.957"
"2021-02-17 09:31:00","2021-02-17 09:31:00","2021-02-17 10:31:00","2021-02-17 10:31:00","49.958"
"2021-02-17 09:34:00","2021-02-17 09:34:00","2021-02-17 10:34:00","2021-02-17 10:34:00","49.966"
"2021-02-17 09:37:00","2021-02-17 09:37:00","2021-02-17 10:37:00","2021-02-17 10:37:00","49.969"
"2021-02-17 09:40:00","2021-02-17 09:40:00","2021-02-17 10:40:00","2021-02-17 10:40:00","49.964"
"2021-02-17 09:43:00","2021-02-17 09:43:00","2021-02-17 10:43:00","2021-02-17 10:43:00","49.968"
"2021-02-17 09:46:00","2021-02-17 09:46:00","2021-02-17 10:46:00","2021-02-17 10:46:00","49.985"
"2021-02-17 09:49:00","2021-02-17 09:49:00","2021-02-17 10:49:00","2021-02-17 10:49:00","49.998"
"2021-02-17 09:52:00","2021-02-17 09:52:00","2021-02-17 10:52:00","2021-02-17 10:52:00","50.007"
"2021-02-17 09:55:00","2021-02-17 09:55:00","2021-02-17 10:55:00","2021-02-17 10:55:00","50.018"
"2021-02-17 09:58:00","2021-02-17 09:58:00","2021-02-17 10:58:00","2021-02-17 10:58:00","50.038"
"2021-02-17 10:01:00","2021-02-17 10:01:00","2021-02-17 11:01:00","2021-02-17 11:01:00","49.982"
"2021-02-17 10:04:00","2021-02-17 10:04:00","2021-02-17 11:04:00","2021-02-17 11:04:00","49.988"
"2021-02-17 10:07:00","2021-02-17 10:07:00","2021-02-17 11:07:00","2021-02-17 11:07:00","50.004"
"2021-02-17 10:10:00","2021-02-17 10:10:00","2021-02-17 11:10:00","2021-02-17 11:10:00","49.999"
"2021-02-17 10:13:00","2021-02-17 10:13:00","2021-02-17 11:13:00","2021-02-17 11:13:00","50.018"
"2021-02-17 10:16:00","2021-02-17 10:16:00","2021-02-17 11:16:00","2021-02-17 11:16:00","50.008"
"2021-02-17 10:19:00","2021-02-17 10:19:00","2021-02-17 11:19:00","2021-02-17 11:19:00","50.021"
"2021-02-17 10:22:00","2021-02-17 10:22:00","2021-02-17 11:22:00","2021-02-17 11:22:00","50.015"
"2021-02-17 10:25:00","2021-02-17 10:25:00","2021-02-17 11:25:00","2021-02-17 11:25:00","49.976"
"2021-02-17 10:28:00","2021-02-17 10:28:00","2021-02-17 11:28:00","2021-02-17 11:28:00","49.99"
"2021-02-17 10:31:00","2021-02-17 10:31:00","2021-02-17 11:31:00","2021-02-17 11:31:00","49.985"
"2021-02-17 10:34:00","2021-02-17 10:34:00","2021-02-17 11:34:00","2021-02-17 11:34:00","49.983"
"2021-02-17 10:37:00","2021-02-17 10:37:00","2021-02-17 11:37:00","2021-02-17 11:37:00","49.997"
"2021-02-17 10:40:00","2021-02-17 10:40:00","2021-02-17 11:40:00","2021-02-17 11:40:00","49.986"
"2021-02-17 10:43:00","2021-02-17 10:43:00","2021-02-17 11:43:00","2021-02-17 11:43:00","49.994"
"2021-02-17 10:46:00","2021-02-17 10:46:00","2021-02-17 11:46:00","2021-02-17 11:46:00","50.004"
"2021-02-17 10:49:00","2021-02-17 10:49:00","2021-02-17 11:49:00","2021-02-17 11:49:00","49.997"
"2021-02-17 10:52:00","2021-02-17 10:52:00","2021-02-17 11:52:00","2021-02-17 11:52:00","50.01"
"2021-02-17 10:55:00","2021-02-17 10:55:00","2021-02-17 11:55:00","2021-02-17 11:55:00","50.025"
"2021-02-17 10:58:00","2021-02-17 10:58:00","2021-02-17 11:58:00","2021-02-17 11:58:00","50.045"
"2021-02-17 11:01:00","2021-02-17 11:01:00","2021-02-17 12:01:00","2021-02-17 12:01:00","49.981"
"2021-02-17 11:04:00","2021-02-17 11:04:00","2021-02-17 12:04:00","2021-02-17 12:04:00","50.0"
"2021-02-17 11:07:00","2021-02-17 11:07:00","2021-02-17 12:07:00","2021-02-17 12:07:00","49.991"
"2021-02-17 11:10:00","2021-02-17 11:10:00","2021-02-17 12:10:00","2021-02-17 12:10:00","49.974"
"2021-02-17 11:13:00","2021-02-17 11:13:00","2021-02-17 12:13:00","2021-02-17 12:13:00","49.967"
"2021-02-17 11:16:00","2021-02-17 11:16:00","2021-02-17 12:16:00","2021-02-17 12:16:00","50.014"
"2021-02-17 11:19:00","2021-02-17 11:19:00","2021-02-17 12:19:00","2021-02-17 12:19:00","49.985"
"2021-02-17 11:22:00","2021-02-17 11:22:00","2021-02-17 12:22:00","2021-02-17 12:22:00","49.978"
"2021-02-17 11:25:00","2021-02-17 11:25:00","2021-02-17 12:25:00","2021-02-17 12:25:00","49.998"
"2021-02-17 11:28:00","2021-02-17 11:28:00","2021-02-17 12:28:00","2021-02-17 12:28:00","50.007"
"2021-02-17 11:31:00","2021-02-17 11:31:00","2021-02-17 12:31:00","2021-02-17 12:31:00","49.998"
"2021-02-17 11:34:00","2021-02-17 11:34:00","2021-02-17 12:34:00","2021-02-17 12:34:00","49.996"
"2021-02-17 11:37:00","2021-02-17 11:37:00","2021-02-17 12:37:00","2021-02-17 12:37:00","49.984"
"2021-02-17 11:40:00","2021-02-17 11:40:00","2021-02-17 12:40:00","2021-02-17 12:40:00","49.971"
"2021-02-17 11:43:00","2021-02-17 11:43:00","2021-02-17 12:43:00","2021-02-17 12:43:00","49.917"
"2021-02-17 11:46:00","2021-02-17 11:46:00","2021-02-17 12:46:00","2021-02-17 12:46:00","49.911"
"2021-02-17 11:49:00","2021-02-17 11:49:00","2021-02-17 12:49:00","2021-02-17 12:49:00","49.94"
"2021-02-17 11:52:00","2021-02-17 11:52:00","2021-02-17 12:52:00","2021-02-17 12:52:00","50.006"
"2021-02-17 11:55:00","2021-02-17 11:55:00","2021-02-17 12:55:00","2021-02-17 12:55:00","50.008"
"2021-02-17 11:58:00","2021-02-17 11:58:00","2021-02-17 12:58:00","2021-02-17 12:58:00","50.002"
"2021-02-17 12:01:00","2021-02-17 12:01:00","2021-02-17 13:01:00","2021-02-17 13:01:00","49.959"
"2021-02-17 12:04:00","2021-02-17 12:04:00","2021-02-17 13:04:00","2021-02-17 13:04:00","49.946"
"2021-02-17 12:07:00","2021-02-17 12:07:00","2021-02-17 13:07:00","2021-02-17 13:07:00","49.985"
"2021-02-17 12:10:00","2021-02-17 12:10:00","2021-02-17 13:10:00","2021-02-17 13:10:00","49.979"
"2021-02-17 12:13:00","2021-02-17 12:13:00","2021-02-17 13:13:00","2021-02-17 13:13:00","49.968"
"2021-02-17 12:16:00","2021-02-17 12:16:00","2021-02-17 13:16:00","2021-02-17 13:16:00","49.972"
"2021-02-17 12:19:00","2021-02-17 12:19:00","2021-02-17 13:19:00","2021-02-17 13:19:00","49.983"
"2021-02-17 12:22:00","2021-02-17 12:22:00","2021-02-17 13:22:00","2021-02-17 13:22:00","49.986"
"2021-02-17 12:25:00","2021-02-17 12:25:00","2021-02-17 13:25:00","2021-02-17 13:25:00","49.984"
"2021-02-17 12:28:00","2021-02-17 12:28:00","2021-02-17 13:28:00","2021-02-17 13:28:00","49.984"
"2021-02-17 12:31:00","2021-02-17 12:31:00","2021-02-17 13:31:00","2021-02-17 13:31:00","49.997"
"2021-02-17 12:34:00","2021-02-17 12:34:00","2021-02-17 13:34:00","2021-02-17 13:34:00","50.007"
"2021-02-17 12:37:00","2021-02-17 12:37:00","2021-02-17 13:37:00","2021-02-17 13:37:00","49.956"
"2021-02-17 12:40:00","2021-02-17 12:40:00","2021-02-17 13:40:00","2021-02-17 13:40:00","49.966"
"2021-02-17 12:43:00","2021-02-17 12:43:00","2021-02-17 13:43:00","2021-02-17 13:43:00","49.995"
"2021-02-17 12:46:00","2021-02-17 12:46:00","2021-02-17 13:46:00","2021-02-17 13:46:00","49.974"
"2021-02-17 12:49:00","2021-02-17 12:49:00","2021-02-17 13:49:00","2021-02-17 13:49:00","49.99"
"2021-02-17 12:52:00","2021-02-17 12:52:00","2021-02-17 13:52:00","2021-02-17 13:52:00","49.99"
"2021-02-17 12:55:00","2021-02-17 12:55:00","2021-02-17 13:55:00","2021-02-17 13:55:00","49.999"
"2021-02-17 12:58:00","2021-02-17 12:58:00","2021-02-17 13:58:00","2021-02-17 13:58:00","49.997"
"2021-02-17 13:01:00","2021-02-17 13:01:00","2021-02-17 14:01:00","2021-02-17 14:01:00","49.983"
"2021-02-17 13:04:00","2021-02-17 13:04:00","2021-02-17 14:04:00","2021-02-17 14:04:00","49.996"
"2021-02-17 13:07:00","2021-02-17 13:07:00","2021-02-17 14:07:00","2021-02-17 14:07:00","49.975"
"2021-02-17 13:10:00","2021-02-17 13:10:00","2021-02-17 14:10:00","2021-02-17 14:10:00","49.973"
"2021-02-17 13:13:00","2021-02-17 13:13:00","2021-02-17 14:13:00","2021-02-17 14:13:00","49.971"
"2021-02-17 13:16:00","2021-02-17 13:16:00","2021-02-17 14:16:00","2021-02-17 14:16:00","49.99"
"2021-02-17 13:19:00","2021-02-17 13:19:00","2021-02-17 14:19:00","2021-02-17 14:19:00","49.989"
"2021-02-17 13:22:00","2021-02-17 13:22:00","2021-02-17 14:22:00","2021-02-17 14:22:00","49.992"
"2021-02-17 13:25:00","2021-02-17 13:25:00","2021-02-17 14:25:00","2021-02-17 14:25:00","49.98"
"2021-02-17 13:28:00","2021-02-17 13:28:00","2021-02-17 14:28:00","2021-02-17 14:28:00","49.987"
"2021-02-17 13:31:00","2021-02-17 13:31:00","2021-02-17 14:31:00","2021-02-17 14:31:00","50.015"
"2021-02-17 13:34:00","2021-02-17 13:34:00","2021-02-17 14:34:00","2021-02-17 14:34:00","49.985"
"2021-02-17 13:37:00","2021-02-17 13:37:00","2021-02-17 14:37:00","2021-02-17 14:37:00","49.997"
"2021-02-17 13:40:00","2021-02-17 13:40:00","2021-02-17 14:40:00","2021-02-17 14:40:00","49.995"
"2021-02-17 13:43:00","2021-02-17 13:43:00","2021-02-17 14:43:00","2021-02-17 14:43:00","49.994"
"2021-02-17 13:46:00","2021-02-17 13:46:00","2021-02-17 14:46:00","2021-02-17 14:46:00","49.983"
"2021-02-17 13:49:00","2021-02-17 13:49:00","2021-02-17 14:49:00","2021-02-17 14:49:00","50.008"
"2021-02-17 13:52:00","2021-02-17 13:52:00","2021-02-17 14:52:00","2021-02-17 14:52:00","49.975"
"2021-02-17 13:55:00","2021-02-17 13:55:00","2021-02-17 14:55:00","2021-02-17 14:55:00","49.972"
"2021-02-17 13:58:00","2021-02-17 13:58:00","2021-02-17 14:58:00","2021-02-17 14:58:00","49.975"
"2021-02-17 14:01:00","2021-02-17 14:01:00","2021-02-17 15:01:00","2021-02-17 15:01:00","50.03"
"2021-02-17 14:04:00","2021-02-17 14:04:00","2021-02-17 15:04:00","2021-02-17 15:04:00","50.019"
"2021-02-17 14:07:00","2021-02-17 14:07:00","2021-02-17 15:07:00","2021-02-17 15:07:00","50.003"
"2021-02-17 14:10:00","2021-02-17 14:10:00","2021-02-17 15:10:00","2021-02-17 15:10:00","49.975"
"2021-02-17 14:13:00","2021-02-17 14:13:00","2021-02-17 15:13:00","2021-02-17 15:13:00","49.954"
"2021-02-17 14:16:00","2021-02-17 14:16:00","2021-02-17 15:16:00","2021-02-17 15:16:00","49.931"
"2021-02-17 14:19:00","2021-02-17 14:19:00","2021-02-17 15:19:00","2021-02-17 15:19:00","49.966"
"2021-02-17 14:22:00","2021-02-17 14:22:00","2021-02-17 15:22:00","2021-02-17 15:22:00","49.975"
"2021-02-17 14:25:00","2021-02-17 14:25:00","2021-02-17 15:25:00","2021-02-17 15:25:00","49.983"
"2021-02-17 14:28:00","2021-02-17 14:28:00","2021-02-17 15:28:00","2021-02-17 15:28:00","49.955"
"2021-02-17 14:31:00","2021-02-17 14:31:00","2021-02-17 15:31:00","2021-02-17 15:31:00","49.964"
"2021-02-17 14:34:00","2021-02-17 14:34:00","2021-02-17 15:34:00","2021-02-17 15:34:00","49.962"
